onset,duration,description
0.39648351459251163,12.599365019273126,BAD_
40.2046556649229,0.9586195622246692,BAD_
79.69715119080396,10.23467356139868,BAD_
155.32697377477973,10.77037272852425,BAD_
244.0391339138216,5.328796978248903,BAD_
268.48295618805065,0.7894514041850584,BAD_
320.3529219438326,10.037310710352415,BAD_
403.335587314152,1.5506607929515326,BAD_
