onset,duration,description
5.270038030011014,14.19683714207048,BAD_
38.35363522164097,2.25774452780837,BAD_
124.7937431167401,6.77323358342511,BAD_
191.7952212968062,3.028681683645374,BAD_
224.3397826610683,7.378969920154191,BAD_
291.3272499655837,5.561760909966949,BAD_
323.2931201817181,23.56865019273124,BAD_
408.521755403359,3.6894849600770954,BAD_
441.03829501651984,5.341493151156385,BAD_
473.1002882365088,7.709371558370037,BAD_
541.1906533934471,2.7533039647577198,BAD_
