onset,duration,description
0.088107447687225,10.39667882709251,BAD_
70.42967029185023,12.070720333149765,BAD_
142.92986560435023,16.740415060572673,BAD_
220.47372401569385,13.304224600770937,BAD_
295.56183146338105,16.16771665060577,BAD_
372.4615785035793,4.449339207048467,BAD_
